"X","lon","lat","PApied","MAP","MAT","MATfall","MATspring","MAPmonsoon","MAPwinter"
1,-115.480666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
2,-115.313666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
3,-115.146666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
4,-114.979666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
5,-114.812666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
6,-114.645666666,42.855666666,NA,20.9765739352329,9.50586538119755,13.3649481881049,13.4805974588599,6.19820564159102,30.1531713816127
7,-114.478666666,42.855666666,NA,21.6101034645759,8.9265447856332,12.8181861062204,13.0391995522284,6.56771369350533,30.8671289746379
8,-114.311666666,42.855666666,NA,21.5488266433054,8.89179948870542,12.7341216071959,12.9822721045504,6.62536289488555,30.2143366938877
9,-114.144666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
10,-113.977666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
11,-113.810666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
12,-113.643666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
13,-113.476666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
14,-113.309666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
15,-113.142666666,42.855666666,NA,23.6907486497294,7.61856555190095,11.6741296168297,11.4965435484404,12.94656047928,25.4779415557822
16,-112.975666666,42.855666666,NA,23.1240719114467,7.54132764976024,11.5213432850376,11.7245113433048,13.1065564734121,24.9507258159499
17,-112.808666666,42.855666666,NA,21.5051223032529,7.77751380751462,11.5537585923749,12.0034387329573,12.8177620602031,22.3716733668285
18,-112.641666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
19,-112.474666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
20,-112.307666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
21,-112.140666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
22,-111.973666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
23,-111.806666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
24,-111.639666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
25,-111.472666666,42.855666666,NA,42.8389583139891,3.91032747596612,8.18997619084774,7.71935251647586,26.7764113093576,50.6436814382192
26,-111.305666666,42.855666666,NA,51.1873205671327,3.67586106862572,7.82835116549846,7.19634710562726,27.3972298623093,65.2879796604956
27,-111.138666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
28,-110.971666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
29,-110.804666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
30,-110.637666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
31,-110.470666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
32,-110.303666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
33,-110.136666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
34,-109.969666666,42.855666666,NA,23.5551767737895,1.6671862435397,6.28196400851612,6.32655136112965,24.3657379486868,18.2442842618893
35,-109.802666666,42.855666666,NA,25.0872788954005,1.72029645540357,6.35579466914398,6.34909976206304,24.611600872009,20.3036512358775
36,-109.635666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
37,-109.468666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
38,-109.301666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
39,-109.134666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
40,-108.967666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
41,-108.800666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
42,-108.633666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
43,-108.466666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
44,-108.299666666,42.855666666,NA,19.1304616856799,6.76937261604146,11.0929117971851,11.6504951612924,16.5324918728682,9.28469154436982
45,-108.132666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
46,-107.965666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
47,-107.798666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
48,-107.631666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
49,-107.464666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
50,-107.297666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
51,-107.130666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
52,-106.963666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
53,-106.796666666,42.855666666,NA,26.8991969118436,6.91682760215065,10.9384642108794,10.7591510309327,27.1648790057628,14.4519011937082
54,-106.629666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
55,-106.462666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
56,-106.295666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
57,-106.128666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
58,-105.961666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
59,-105.794666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
60,-105.627666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
61,-105.460666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
62,-105.293666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
63,-105.126666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
64,-104.959666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
65,-104.792666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
66,-104.625666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
67,-104.458666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
68,-104.291666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
69,-104.124666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
70,-103.957666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
71,-103.790666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
72,-103.623666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
73,-103.456666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
74,-103.289666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
75,-103.122666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
76,-102.955666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
77,-102.788666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
78,-102.621666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
79,-102.454666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
80,-102.287666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
81,-102.120666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
82,-101.953666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
83,-101.786666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
84,-101.619666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
85,-101.452666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
86,-101.285666666,42.855666666,NA,NA,NA,NA,NA,NA,NA
87,-115.480666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
88,-115.313666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
89,-115.146666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
90,-114.979666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
91,-114.812666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
92,-114.645666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
93,-114.478666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
94,-114.311666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
95,-114.144666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
96,-113.977666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
97,-113.810666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
98,-113.643666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
99,-113.476666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
100,-113.309666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
101,-113.142666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
102,-112.975666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
103,-112.808666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
104,-112.641666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
105,-112.474666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
106,-112.307666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
107,-112.140666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
108,-111.973666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
109,-111.806666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
110,-111.639666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
111,-111.472666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
112,-111.305666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
113,-111.138666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
114,-110.971666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
115,-110.804666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
116,-110.637666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
117,-110.470666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
118,-110.303666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
119,-110.136666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
120,-109.969666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
121,-109.802666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
122,-109.635666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
123,-109.468666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
124,-109.301666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
125,-109.134666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
126,-108.967666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
127,-108.800666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
128,-108.633666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
129,-108.466666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
130,-108.299666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
131,-108.132666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
132,-107.965666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
133,-107.798666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
134,-107.631666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
135,-107.464666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
136,-107.297666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
137,-107.130666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
138,-106.963666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
139,-106.796666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
140,-106.629666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
141,-106.462666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
142,-106.295666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
143,-106.128666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
144,-105.961666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
145,-105.794666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
146,-105.627666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
147,-105.460666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
148,-105.293666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
149,-105.126666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
150,-104.959666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
151,-104.792666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
152,-104.625666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
153,-104.458666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
154,-104.291666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
155,-104.124666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
156,-103.957666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
157,-103.790666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
158,-103.623666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
159,-103.456666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
160,-103.289666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
161,-103.122666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
162,-102.955666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
163,-102.788666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
164,-102.621666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
165,-102.454666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
166,-102.287666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
167,-102.120666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
168,-101.953666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
169,-101.786666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
170,-101.619666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
171,-101.452666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
172,-101.285666666,42.688666666,NA,NA,NA,NA,NA,NA,NA
173,-115.480666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
174,-115.313666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
175,-115.146666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
176,-114.979666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
177,-114.812666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
178,-114.645666666,42.521666666,NA,20.7194059207167,9.48376926620051,13.0115248118677,13.1739979482466,7.87036291874885,24.7215020608517
179,-114.478666666,42.521666666,NA,20.9990033736598,9.52243055546186,12.9379763910847,13.2939979107149,7.5830201801859,25.4873105056824
180,-114.311666666,42.521666666,NA,22.1570187959744,9.08828537546471,12.5882505966771,12.7404683546353,8.64614921202883,27.4195019875563
181,-114.144666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
182,-113.977666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
183,-113.810666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
184,-113.643666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
185,-113.476666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
186,-113.309666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
187,-113.142666666,42.521666666,NA,24.2557432918148,7.89845331296605,11.606266660075,11.6232316859307,15.6851895283307,24.1310040456198
188,-112.975666666,42.521666666,NA,28.6145423540735,7.62712670856197,11.2319077772479,11.1361188093821,22.6798951279732,27.1458508315076
189,-112.808666666,42.521666666,NA,29.7017795724543,7.20096673647515,10.7846658239442,10.828089209654,26.2347378886695,28.2290664811528
190,-112.641666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
191,-112.474666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
192,-112.307666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
193,-112.140666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
194,-111.973666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
195,-111.806666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
196,-111.639666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
197,-111.472666666,42.521666666,NA,33.4016410901001,4.62832616707585,8.95999640418637,8.90500849219019,24.493346774346,33.3002156295603
198,-111.305666666,42.521666666,NA,69.202377715372,3.3583287798655,7.40888744208121,6.26300568111061,27.9540846117602,97.8294495651799
199,-111.138666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
200,-110.971666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
201,-110.804666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
202,-110.637666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
203,-110.470666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
204,-110.303666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
205,-110.136666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
206,-109.969666666,42.521666666,NA,17.7711740585528,2.09435964526699,6.78927855530093,7.31987938615343,19.559983861903,11.7524435408263
207,-109.802666666,42.521666666,NA,20.380874980221,1.89948329220461,6.51900032535195,6.82103527289745,21.5940161262669,13.493733848355
208,-109.635666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
209,-109.468666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
210,-109.301666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
211,-109.134666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
212,-108.967666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
213,-108.800666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
214,-108.633666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
215,-108.466666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
216,-108.299666666,42.521666666,NA,25.36088371379,5.64027446884316,9.86699644596346,9.46744668748109,18.5321572269163,14.4335745910123
217,-108.132666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
218,-107.965666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
219,-107.798666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
220,-107.631666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
221,-107.464666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
222,-107.297666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
223,-107.130666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
224,-106.963666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
225,-106.796666666,42.521666666,NA,21.6457936579348,7.47210922802959,11.7793674718949,11.366645711404,19.9624959816856,11.5892963669734
226,-106.629666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
227,-106.462666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
228,-106.295666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
229,-106.128666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
230,-105.961666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
231,-105.794666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
232,-105.627666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
233,-105.460666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
234,-105.293666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
235,-105.126666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
236,-104.959666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
237,-104.792666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
238,-104.625666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
239,-104.458666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
240,-104.291666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
241,-104.124666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
242,-103.957666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
243,-103.790666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
244,-103.623666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
245,-103.456666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
246,-103.289666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
247,-103.122666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
248,-102.955666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
249,-102.788666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
250,-102.621666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
251,-102.454666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
252,-102.287666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
253,-102.120666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
254,-101.953666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
255,-101.786666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
256,-101.619666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
257,-101.452666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
258,-101.285666666,42.521666666,NA,NA,NA,NA,NA,NA,NA
259,-115.480666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
260,-115.313666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
261,-115.146666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
262,-114.979666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
263,-114.812666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
264,-114.645666666,42.354666666,NA,20.996899861233,8.78973563495392,12.4131537714312,12.0513688787337,9.74562901106941,22.2366693814455
265,-114.478666666,42.354666666,NA,22.1854489388716,8.82086666616028,12.4313191348507,12.1769279779926,9.63073381764163,24.7983266430036
266,-114.311666666,42.354666666,NA,24.9101774561844,8.85561533600475,12.5495852308889,12.0263742516118,10.6787016202448,28.9401612928317
267,-114.144666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
268,-113.977666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
269,-113.810666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
270,-113.643666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
271,-113.476666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
272,-113.309666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
273,-113.142666666,42.354666666,NA,28.2209933539051,7.64212066944568,11.6758432984352,11.0916376492029,25.1472500137264,22.9660988485501
274,-112.975666666,42.354666666,NA,47.9595276171702,6.69343645806313,10.8153795003891,9.71037142203059,35.5285686410122,57.9641471975032
275,-112.808666666,42.354666666,NA,27.8922855982392,7.27602521525145,11.2946134632634,10.717108041048,22.8407580136742,27.4617298581007
276,-112.641666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
277,-112.474666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
278,-112.307666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
279,-112.140666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
280,-111.973666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
281,-111.806666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
282,-111.639666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
283,-111.472666666,42.354666666,NA,40.4025369284146,4.82283557701408,8.9821859232841,8.36123427029659,20.0424153155632,50.9929838294404
284,-111.305666666,42.354666666,NA,35.5996048079511,4.48037522279918,8.75862140617063,8.44522353053413,21.8469677748747,40.246796356454
285,-111.138666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
286,-110.971666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
287,-110.804666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
288,-110.637666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
289,-110.470666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
290,-110.303666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
291,-110.136666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
292,-109.969666666,42.354666666,NA,20.4000396370069,1.942624419154,6.51693578442979,6.73357558627963,21.8880201357026,14.1971914992938
293,-109.802666666,42.354666666,NA,19.3118400507436,2.09276421810594,6.71951645083966,7.09844927144642,20.7476532545782,12.7629939448689
294,-109.635666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
295,-109.468666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
296,-109.301666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
297,-109.134666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
298,-108.967666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
299,-108.800666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
300,-108.633666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
301,-108.466666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
302,-108.299666666,42.354666666,NA,23.6072573912022,4.44498137873128,8.42064958390209,8.54801922129913,17.2812903220615,14.4880443923776
303,-108.132666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
304,-107.965666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
305,-107.798666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
306,-107.631666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
307,-107.464666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
308,-107.297666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
309,-107.130666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
310,-106.963666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
311,-106.796666666,42.354666666,NA,25.9070685446658,6.05062798942918,10.4318149969462,9.93757574931188,21.8270605144001,15.9207943698557
312,-106.629666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
313,-106.462666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
314,-106.295666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
315,-106.128666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
316,-105.961666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
317,-105.794666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
318,-105.627666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
319,-105.460666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
320,-105.293666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
321,-105.126666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
322,-104.959666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
323,-104.792666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
324,-104.625666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
325,-104.458666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
326,-104.291666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
327,-104.124666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
328,-103.957666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
329,-103.790666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
330,-103.623666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
331,-103.456666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
332,-103.289666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
333,-103.122666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
334,-102.955666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
335,-102.788666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
336,-102.621666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
337,-102.454666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
338,-102.287666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
339,-102.120666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
340,-101.953666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
341,-101.786666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
342,-101.619666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
343,-101.452666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
344,-101.285666666,42.354666666,NA,NA,NA,NA,NA,NA,NA
345,-115.480666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
346,-115.313666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
347,-115.146666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
348,-114.979666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
349,-114.812666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
350,-114.645666666,42.187666666,NA,23.2745356262454,7.8546959469389,11.3005328197633,11.0114279632927,11.2915564417579,26.0152137343802
351,-114.478666666,42.187666666,NA,31.2084791657965,7.15802520279014,10.8789319434474,9.94363218385686,13.9629758079686,37.9702238546264
352,-114.311666666,42.187666666,NA,63.6320839754656,5.66264072235067,9.7070568953791,8.00882831313998,18.1686571881892,95.8012479000515
353,-114.144666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
354,-113.977666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
355,-113.810666666,42.187666666,NA,NA,NA,NA,NA,NA,NA
